, 520 
 3.66 , 2.052913E-03 
 3.67 , 1.369231E-03 
 3.68 , 4.752519E-03 
 3.69 , 1.232629E-03 
 3.7 , 3.789716E-03 
 3.71 , 0.0042021 
 3.72 , 4.018773E-03 
 3.73 , 5.441552E-03 
 3.74 , 6.866236E-04 
 3.75 , 2.144139E-03 
 3.76 , 5.119871E-03 
 3.77 , 4.798428E-03 
 3.78 , 2.189773E-03 
 3.79 , 1.187096E-03 
 3.8 , 4.568987E-03 
 3.81 , 3.789716E-03 
 3.82 , 1.916096E-03 
 3.83 , 5.579485E-03 
 3.84 , 5.073955E-03 
 3.85 , 3.972947E-03 
 3.86 , 4.064605E-03 
 3.87 , 3.698144E-03 
 3.88 , 3.469256E-03 
 3.89 , 4.844341E-03 
 3.9 , 1.141567E-03 
 3.91 , 3.149031E-03 
 3.92 , 2.052913E-03 
 3.93 , 6.13168E-03 
 3.94 , 6.08563E-03 
 3.95 , 1.187096E-03 
 3.96 , 6.411744E-04 
 3.97 , 2.775897E-04 
 3.98 , 3.743941E-03 
 3.99 , 3.011869E-03 
 4 , 2.281056E-03 
 4.01 ,-3.296498E-03 
 4.02 ,-1.173686E-03 
 4.03 , 4.385505E-03 
 4.04 , 2.235412E-03 
 4.05 , 1.916096E-03 
 4.06 ,-3.791833E-03 
 4.07 ,-4.511323E-03 
 4.08 , 1.09607E-03 
 4.09 , 4.982084E-03 
 4.1 , 2.463623E-03 
 4.11 , 3.835523E-03 
 4.12 ,-1.764499E-04 
 4.13 , 3.972947E-03 
 4.14 , 4.89026E-03 
 4.15 , 1.187096E-03 
 4.16 ,-9.019491E-04 
 4.17 , 1.050551E-03 
 4.18 ,-1.037839E-03 
 4.19 ,-1.942729E-03 
 4.2 , 3.515029E-03 
 4.21 , 1.642564E-03 
 4.22 , 7.321046E-04 
 4.23 ,-1.987904E-03 
 4.24 , 2.417988E-03 
 4.25 , 4.247951E-03 
 4.26 , 1.916096E-03 
 4.27 , 6.408028E-03 
 4.28 , 6.223795E-03 
 4.29 , 3.698144E-03 
 4.3 , 4.33964E-03 
 4.31 , 6.91514E-03 
 4.32 , 4.752519E-03 
 4.33 , 4.018773E-03 
 4.34 , 4.706642E-03 
 4.35 , 2.189773E-03 
 4.36 , 2.098537E-03 
 4.37 , 3.789716E-03 
 4.38 , 1.09607E-03 
 4.39 , 1.323683E-03 
 4.4 , 1.779322E-03 
 4.41 ,-1.310863E-04 
 4.42 , 1.551443E-03 
 4.43 , 5.047742E-04 
 4.44 ,-1.535755E-03 
 4.45 , 1.642564E-03 
 4.46 , 2.554963E-03 
 4.47 , 4.936156E-03 
 4.48 , 1.141276E-02 
 4.49 ,-8.569079E-05 
 4.5 , 6.411744E-04 
 4.51 , 3.23028E-04 
 4.52 , 1.867276E-04 
 4.53 , 6.13168E-03 
 4.54 , 4.247951E-03 
 4.55 , 3.377751E-03 
 4.56 , 1.82489E-03 
 4.57 , 1.870491E-03 
 4.58 , 3.194771E-03 
 4.59 , 3.652351E-03 
 4.6 , 5.579485E-03 
 4.61 , 2.783342E-03 
 4.62 ,-1.445279E-03 
 4.63 , 2.281056E-03 
 4.64 , 2.737673E-03 
 4.65 , 1.597014E-03 
 4.66 , 3.011869E-03 
 4.67 ,-7.660171E-04 
 4.68 ,-2.84571E-03 
 4.69 ,-9.019491E-04 
 4.7 ,-2.218359E-04 
 4.71 ,-1.764499E-04 
 4.72 , 3.103297E-03 
 4.73 , 1.278167E-03 
 4.74 , 5.119871E-03 
 4.75 , 1.505876E-03 
 4.76 , 5.993572E-03 
 4.77 , 4.156254E-03 
 4.78 , 1.005037E-03 
 4.79 , 1.460314E-03 
 4.8 , 1.688145E-03 
 4.81 , 1.961679E-03 
 4.82 ,-3.579384E-04 
 4.83 , 4.138915E-04 
 4.84 , 9.59554E-04 
 4.85 ,-2.672172E-04 
 4.86 ,-9.925378E-04 
 4.87 , 1.733731E-03 
 4.88 , 2.235412E-03 
 4.89 , 4.247951E-03 
 4.9 , 3.423514E-03 
 4.91 , 1.505876E-03 
 4.92 , 2.321563E-04 
 4.93 ,-4.940252E-04 
 4.94 , 4.156254E-03 
 4.95 , 4.064605E-03 
 4.96 , 1.278167E-03 
 4.97 ,-3.125937E-04 
 4.98 ,-1.310863E-04 
 4.99 , 9.59554E-04 
 5 , 1.187096E-03 
 5.01 , 1.916096E-03 
 5.02 , 2.691982E-03 
 5.03 , 3.377751E-03 
 5.04 ,-5.39351E-04 
 5.05 ,-6.349546E-03 
 5.06 ,-8.566342E-04 
 5.07 ,-2.672172E-04 
 5.08 ,-1.764499E-04 
 5.09 , 1.141567E-03 
 5.1 , 3.377751E-03 
 5.11 ,-3.579384E-04 
 5.12 , 5.073955E-03 
 5.13 ,-5.184757E-03 
 5.14 ,-2.218359E-04 
 5.15 , 3.149031E-03 
 5.16 , 5.855508E-03 
 5.17 , 2.189773E-03 
 5.18 , 1.09607E-03 
 5.19 ,-9.925378E-04 
 5.2 , 3.927152E-03 
 5.21 ,-2.800598E-03 
 5.22 ,-1.897522E-03 
 5.23 , 2.37233E-03 
 5.24 , 1.551443E-03 
 5.25 ,-2.935895E-03 
 5.26 , 7.321046E-04 
 5.27 ,-3.206389E-03 
 5.28 , 1.414784E-03 
 5.29 , 7.775904E-04 
 5.3 , 5.502361E-04 
 5.31 ,-3.116234E-03 
 5.32 ,-1.445279E-03 
 5.33 , 3.377751E-03 
 5.34 , 1.870491E-03 
 5.35 ,-1.310863E-04 
 5.36 ,-1.626238E-03 
 5.37 , 2.321563E-04 
 5.38 , 3.881335E-03 
 5.39 , 4.293779E-03 
 5.4 , 4.614849E-03 
 5.41 , 4.138915E-04 
 5.42 , 2.829043E-03 
 5.43 , 2.007294E-03 
 5.44 , 1.551443E-03 
 5.45 , 2.417988E-03 
 5.46 ,-5.095012E-03 
 5.47 ,-1.897522E-03 
 5.48 , 3.684438E-04 
 5.49 ,-3.431641E-03 
 5.5 ,-2.218359E-04 
 5.51 ,-7.206879E-04 
 5.52 , 4.138915E-04 
 5.53 , 7.775904E-04 
 5.54 , 9.591148E-05 
 5.55 ,-4.940252E-04 
 5.56 ,-4.940252E-04 
 5.57 ,-8.569079E-05 
 5.58 ,-1.310863E-04 
 5.59 , 3.835523E-03 
 5.6 ,-1.942729E-03 
 5.61 , 1.005037E-03 
 5.62 , 2.966148E-03 
 5.63 , 6.961279E-03 
 5.64 , 1.369231E-03 
 5.65 ,-1.535755E-03 
 5.66 , 4.59344E-04 
 5.67 , 2.874749E-03 
 5.68 , 5.809487E-03 
 5.69 , 4.064605E-03 
 5.7 , 4.660743E-03 
 5.71 , 4.156254E-03 
 5.72 ,-2.349295E-03 
 5.73 , 6.866236E-04 
 5.74 ,-5.846991E-04 
 5.75 , 1.09607E-03 
 5.76 , 1.870491E-03 
 5.77 , 1.278167E-03 
 5.78 , 2.737673E-03 
 5.79 , 5.119871E-03 
 5.8 , 1.050551E-03 
 5.81 , 9.140492E-04 
 5.82 , 4.018773E-03 
 5.83 , 0.0042021 
 5.84 ,-1.490506E-03 
 5.85 ,-8.569079E-05 
 5.86 ,-4.029058E-05 
 5.87 , 1.733731E-03 
 5.88 ,-4.939982E-04 
 5.89 , 3.011869E-03 
 5.9 , 4.59344E-04 
 5.91 ,-1.264245E-03 
 5.92 , 1.278167E-03 
 5.93 , 4.431347E-03 
 5.94 ,-9.925378E-04 
 5.95 ,-4.016808E-03 
 5.96 , 3.331992E-03 
 5.97 , 4.89026E-03 
 5.98 ,-2.218359E-04 
 5.99 , 1.505876E-03 
 6 , 1.413307E-04 
 6.01 ,-1.083135E-03 
 6.02 , 1.642564E-03 
 6.03 , 5.855508E-03 
 6.04 ,-2.349295E-03 
 6.05 ,-1.580999E-03 
 6.06 , 5.957029E-04 
 6.07 , 1.460341E-03 
 6.08 ,-1.716676E-03 
 6.09 ,-2.980993E-03 
 6.1 ,-8.566342E-04 
 6.11 , 2.646295E-03 
 6.12 , 1.323683E-03 
 6.13 , 1.278167E-03 
 6.14 , 3.23028E-04 
 6.15 ,-3.611774E-03 
 6.16 , 2.737673E-03 
 6.17 , 5.579485E-03 
 6.18 ,-4.486677E-04 
 6.19 ,-5.722732E-03 
 6.2 ,-2.033101E-03 
 6.21 ,-5.846991E-04 
 6.22 , 1.050551E-03 
 6.23 ,-6.300425E-04 
 6.24 ,-2.304131E-03 
 6.25 ,-7.660171E-04 
 6.26 ,-1.580999E-03 
 6.27 , 2.052913E-03 
 6.28 , 2.509291E-03 
 6.29 , 1.688145E-03 
 6.3 ,-1.852311E-03 
 6.31 ,-2.304131E-03 
 6.32 ,-3.791833E-03 
 6.33 ,-1.037839E-03 
 6.34 ,-3.971817E-03 
 6.35 ,-1.218968E-03 
 6.36 , 2.281056E-03 
 6.37 , 1.413307E-04 
 6.38 ,-5.846991E-04 
 6.39 ,-3.071176E-03 
