, 530 
 2.96 , 7.41985E-03 
 2.97 , 7.650488E-03 
 2.98 , 8.527971E-03 
 2.99 , 6.038642E-03 
 3 , 9.083108E-03 
 3.01 , 6.636639E-03 
 3.02 , 9.314631E-03 
 3.03 , 1.261549E-02 
 3.04 , 7.097178E-03 
 3.05 , 7.650488E-03 
 3.06 , 3.563499E-03 
 3.07 , 5.762937E-03 
 3.08 , 7.143267E-03 
 3.09 , 1.511615E-03 
 3.1 , 1.784633E-03 
 3.11 , 5.074413E-03 
 3.12 , 7.788918E-03 
 3.13 , 4.34121E-03 
 3.14 , 8.019725E-03 
 3.15 , 8.759199E-03 
 3.16 , 8.990522E-03 
 3.17 , 7.051094E-03 
 3.18 , 9.083108E-03 
 3.19 , 9.036812E-03 
 3.2 , 4.799321E-03 
 3.21 , 4.066553E-03 
 3.22 , 6.544573E-03 
 3.23 , 6.452554E-03 
 3.24 , 5.212026E-03 
 3.25 , 6.176587E-03 
 3.26 , 5.579222E-03 
 3.27 , 9.360928E-03 
 3.28 , 6.866834E-03 
 3.29 , 2.28563E-03 
 3.3 , 6.360527E-03 
 3.31 , 4.707643E-03 
 3.32 ,-3.947724E-04 
 3.33 , 2.832839E-03 
 3.34 , 3.243679E-03 
 3.35 , 6.820801E-03 
 3.36 , 5.1198E-04 
 3.37 , 4.661839E-03 
 3.38 , 1.46612E-03 
 3.39 , 0.0061306 
 3.4 , 3.517816E-03 
 3.41 , 8.297939E-04 
 3.42 , 3.975058E-03 
 3.43 , 4.75348E-03 
 3.44 , 3.792098E-03 
 3.45 , 5.94673E-03 
 3.46 , 2.924095E-03 
 3.47 , 1.14784E-03 
 3.48 , 3.609215E-03 
 3.49 , 1.186943E-02 
 3.5 , 7.835081E-03 
 3.51 , 3.243679E-03 
 3.52 , 3.015396E-03 
 3.53 , 6.222551E-03 
 3.54 , 5.808885E-03 
 3.55 , 4.158095E-03 
 3.56 , 3.883555E-03 
 3.57 , 1.42063E-03 
 3.58 , 2.969743E-03 
 3.59 , 2.604745E-03 
 3.6 , 2.924095E-03 
 3.61 , 6.935633E-04 
 3.62 , 4.75348E-03 
 3.63 , 3.152357E-03 
 3.64 ,-3.103779E-03 
 3.65 , 6.027487E-04 
 3.66 , 5.579222E-03 
 3.67 , 2.695979E-03 
 3.68 , 2.513557E-03 
 3.69 , 4.24963E-03 
 3.7 , 4.47859E-03 
 3.71 , 3.792098E-03 
 3.72 , 5.349708E-03 
 3.73 , 5.533299E-03 
 3.74 , 4.158095E-03 
 3.75 , 2.513557E-03 
 3.76 , 6.027487E-04 
 3.77 , 2.695979E-03 
 3.78 , 3.243679E-03 
 3.79 ,-2.473194E-03 
 3.8 , 5.808885E-03 
 3.81 , 3.746363E-03 
 3.82 , 2.28563E-03 
 3.83 ,-7.762162E-05 
 3.84 , 3.883555E-03 
 3.85 , 6.866834E-03 
 3.86 , 2.012297E-03 
 3.87 , 3.758491E-04 
 3.88 , 4.34121E-03 
 3.89 , 5.303809E-03 
 3.9 , 1.46612E-03 
 3.91 , 4.524402E-03 
 3.92 , 7.843699E-04 
 3.93 , 5.836719E-05 
 3.94 ,-1.682752E-04 
 3.95 , 2.559162E-03 
 3.96 , 1.693617E-03 
 3.97 , 3.609215E-03 
 3.98 , 1.193302E-03 
 3.99 , 7.604345E-03 
 4 , 7.843699E-04 
 4.01 , 6.027487E-04 
 4.02 , 6.084618E-03 
 4.03 , 3.061027E-03 
 4.04 , 1.284214E-03 
 4.05 , 3.198029E-03 
 4.06 , 2.969743E-03 
 4.07 , 7.373731E-03 
 4.08 , 3.609215E-03 
 4.09 , 8.019725E-03 
 4.1 , 5.166168E-03 
 4.11 ,-2.608393E-03 
 4.12 , 3.70066E-03 
 4.13 , 3.746363E-03 
 4.14 ,-1.209245E-03 
 4.15 ,-1.796543E-03 
 4.16 ,-2.135949E-04 
 4.17 , 5.303809E-03 
 4.18 , 2.878478E-03 
 4.19 , 3.061027E-03 
 4.2 , 3.517816E-03 
 4.21 , 2.28563E-03 
 4.22 , 2.422361E-03 
 4.23 ,-2.698493E-03 
 4.24 , 1.830162E-03 
 4.25 ,-1.796543E-03 
 4.26 , 1.284214E-03 
 4.27 , 1.830162E-03 
 4.28 , 5.212026E-03 
 4.29 , 5.808885E-03 
 4.3 , 7.051094E-03 
 4.31 , 3.289361E-03 
 4.32 , 3.289361E-03 
 4.33 , 3.975058E-03 
 4.34 , 4.799321E-03 
 4.35 ,-8.02213E-04 
 4.36 , 2.397609E-04 
 4.37 , 3.243679E-03 
 4.38 , 4.707643E-03 
 4.39 , 4.020817E-03 
 4.4 , 2.559162E-03 
 4.41 , 6.314548E-03 
 4.42 , 1.511615E-03 
 4.43 , 1.921206E-03 
 4.44 ,-1.254456E-03 
 4.45 , 1.648103E-03 
 4.46 , 1.284214E-03 
 4.47 ,-2.698493E-03 
 4.48 , 5.671083E-03 
 4.49 , 2.422361E-03 
 4.5 , 5.808885E-03 
