, 450 
 353.5 , 1.830309E-02 
 357.1 , 0.0182978 
 360.7 , 1.837585E-02 
 364.4 , 1.842198E-02 
 368.2 , 1.853728E-02 
 372 , 1.784906E-02 
 375.8 , 0.018521 
 379.6 , 1.783798E-02 
 383.5 , 0.0175949 
 387.5 , 1.753066E-02 
 391.5 , 1.787308E-02 
 395.5 , 1.700031E-02 
 399.5 , 1.759334E-02 
 403.6 , 1.715358E-02 
 407.8 , 1.735159E-02 
 412 , 1.679782E-02 
 416.2 , 1.666768E-02 
 420.4 , 1.704394E-02 
 424.7 , 0.016955 
 429.1 , 1.684941E-02 
 433.5 , 0.016799 
 437.9 , 1.667923E-02 
 442.4 , 1.656254E-02 
 447 , 1.636158E-02 
 451.6 , 1.624491E-02 
 456.2 , 1.625071E-02 
 460.8 , 0.0168147 
 465.5 , 1.630899E-02 
 470.3 , 1.608231E-02 
 475.1 , 1.598836E-02 
 479.9 , 1.605533E-02 
 484.8 , 0.0162291 
 489.8 , 0.015769 
 494.8 , 1.573193E-02 
 499.8 , 1.565467E-02 
 504.9 , 1.549321E-02 
 510.1 , 1.572134E-02 
 515.3 , 1.603384E-02 
 520.5 , 1.587558E-02 
 525.8 , 0.0153632 
 531.2 , 1.571969E-02 
 536.6 , 1.532693E-02 
 542 , 1.554962E-02 
 547.5 , 1.491429E-02 
 553.1 , 1.537327E-02 
 558.7 , 0.0149567 
 564.4 , 1.469557E-02 
 570.2 , 1.455568E-02 
 576 , 0.0147303 
 581.8 , 0.0148007 
 587.7 , 1.475624E-02 
 593.7 , 1.413811E-02 
 599.7 , 1.439981E-02 
 605.8 , 1.416177E-02 
 612 , 1.405513E-02 
 618.2 , 0.0139105 
 624.5 , 0.0139053 
 630.9 , 1.401429E-02 
 637.3 , 1.396744E-02 
 643.8 , 1.385283E-02 
 650.4 , 1.366071E-02 
 657 , 0.0138488 
 663.7 , 1.393018E-02 
 670.5 , 1.348682E-02 
 677.3 , 0.0135315 
 684.2 , 1.344206E-02 
 691.2 , 1.328618E-02 
 698.2 , 1.342897E-02 
 705.3 , 1.320637E-02 
 712.5 , 1.348677E-02 
 719.7 , 1.289631E-02 
 727 , 1.301163E-02 
 734.4 , 1.281767E-02 
 741.8 , 0.0125159 
 749.3 , 1.278951E-02 
 756.9 , 1.300673E-02 
 764.6 , 1.265056E-02 
